-999 45.99 -74.01
year month day global_rad(MJ/m2) cloud_cov(-) air_temp(C) rel_hum(%) air_press(hPa) wind_sp(m/s) precip(mm/day) inflow(m3/day) inflow_T(C) inflow_C(-) inflow_S(kg/m3) inflow_TP(mg/m3) inflow_DOP(mg/m3) inflow_chla(mg/m3) inflow_DOC(mg/m3) 
2021  9  9 16.628 0.435  16.53  83.80  974.71  2.528  0.612    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 10 18.334 0.427  13.82  68.75  978.59  3.903  0.037    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 11 12.890 0.659  15.64  72.81  981.73  3.689  0.135    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 12 17.706 0.650  17.09  70.31  978.18  4.468  3.127    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 13 11.041 0.621  13.82  71.29  983.47  2.938  0.152    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 14 16.425 0.728  13.07  76.12  982.89  2.665  6.904    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 15 11.418 0.992  15.87  83.21  978.23  3.670 28.785    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 16 16.171 0.271  13.62  77.16  990.99  1.867  0.002    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 17 15.320 0.318  16.68  82.66  989.23  2.676  0.741    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 18 18.334 0.468  16.81  69.37  985.87  3.288  0.932    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 19 19.048 0.100  11.80  71.74  990.60  1.949  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 20 18.823 0.262  13.98  73.99  992.33  1.878  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 21 12.903 0.837  16.56  78.09  990.07  3.285  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 22  2.806 0.927  17.18  91.79  984.00  2.772 10.668    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 23  8.101 0.969  19.28  88.40  981.22  4.115 30.627    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 24  9.035 0.884  14.90  82.23  980.67  3.991 23.962    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 25 16.710 0.543  14.08  78.33  981.80  2.325  0.013    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 26 14.252 0.498  12.57  75.81  975.95  3.508  0.052    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 27  6.879 0.534  11.48  84.82  974.64  3.120  0.193    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 28 11.273 0.617   8.24  74.55  978.90  2.499  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 29  4.615 0.765   8.38  82.31  982.42  1.902  0.739    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021  9 30 13.737 0.267   9.47  75.87  986.53  2.874  0.261    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  1  9.350 0.683   9.95  74.03  987.15  2.852  1.109    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  2  1.857 0.998   9.27  95.64  983.68  2.007 13.030    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  3 10.967 0.733  10.61  76.68  983.27  2.659  0.025    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  4  9.542 0.852   9.79  78.37  986.38  3.543  0.010    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  5 10.184 0.397  11.66  77.94  991.78  1.831  0.003    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  6 15.449 0.066  11.95  79.99  994.76  1.680  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  7 14.764 0.017  12.41  79.06  991.13  1.972  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  8 14.844 0.016  13.38  77.30  989.19  2.531  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10  9  9.995 0.771  12.39  84.17  990.75  2.979  0.015    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 10  7.144 0.791  12.28  92.14  989.18  2.213  3.379    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 11  9.929 0.704  14.90  86.55  986.01  1.672  0.013    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 12 11.671 0.828  15.94  83.16  984.60  1.867  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 13  5.222 0.743  14.46  94.14  981.71  1.330  3.066    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 14  5.919 0.977  16.55  91.13  980.90  1.120  0.721    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 15  3.604 0.986  15.43  96.27  978.19  1.317  1.947    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 16  1.501 0.997  15.13  97.12  968.38  4.223 25.569    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 17 10.326 0.678   9.16  77.78  971.57  3.511  0.323    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 18  9.716 0.861   7.20  76.80  975.19  3.769  0.846    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 19  7.345 0.700   6.06  76.09  976.01  3.773  0.918    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 20 12.422 0.375   9.72  70.50  978.65  1.999  0.040    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 21  1.494 0.991   8.76  91.11  977.30  2.358 12.796    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 22 10.406 0.817   6.43  82.55  975.91  3.486  4.279    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 23  9.446 0.897   2.33  74.83  981.80  1.730  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 24  9.451 0.368   3.84  72.07  985.25  2.069  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 25  3.875 0.878   3.28  79.14  985.22  3.554  1.844    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 26  2.220 0.996   6.81  82.61  978.63  5.412  6.795    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 27 10.292 0.970   7.64  60.50  982.24  4.530  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 28 11.322 0.262   4.67  73.84  984.32  3.924  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 29 11.438 0.054   4.85  71.07  981.84  3.688  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 30  2.272 0.760   5.31  86.45  976.99  4.133  4.690    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 10 31  0.879 0.994   7.63  97.79  965.44  3.929 22.342    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  1  9.910 0.454   5.89  68.01  975.75  5.756  0.887    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  2  8.533 0.481   1.91  86.58  983.68  2.810  1.994    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  3  9.969 0.273  -0.02  71.95  988.16  2.710  0.006    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  4  7.993 0.463  -1.59  74.44  991.81  1.680  0.103    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  5  9.121 0.245   0.56  65.96  992.09  2.551  0.023    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  6  9.920 0.138   2.12  73.54  991.21  3.513  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  7  9.096 0.496   4.19  76.64  986.23  2.610  0.011    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  8  8.514 0.183   7.32  81.98  985.44  2.431  0.008    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11  9  8.382 0.822   7.56  72.16  983.62  2.581  0.076    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 10  9.524 0.383   3.81  64.10  984.42  2.728  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 11  8.531 0.582   0.81  67.41  991.24  3.254  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 12  0.588 0.760   5.25  87.93  979.51  3.990 22.543    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 13  3.213 0.679   2.37  93.72  971.66  2.567  2.909    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 14  6.171 0.750   1.10  80.84  972.45  2.929  1.659    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 15  4.008 0.806   0.16  89.20  971.43  3.025  7.508    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 16  6.157 0.438  -1.27  74.70  981.48  3.455  0.423    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 17  3.387 0.759  -3.90  84.55  987.12  2.772  4.603    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 18  0.739 0.922   2.13  94.63  976.06  3.091 11.740    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 19  7.346 0.430  -0.29  77.29  984.02  4.408  0.455    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 20  7.662 0.615  -1.86  74.66  994.30  2.279  0.018    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 21  4.469 0.994   0.81  91.86  985.75  2.658  3.428    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 22  7.103 0.514   0.47  70.97  972.95  4.796  4.514    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 23  6.638 0.587  -5.73  66.46  982.09  3.280  0.169    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 24  7.707 0.118  -4.81  72.52  989.33  1.970  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 25  1.730 0.891  -1.75  83.76  980.55  0.779  1.234    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 26  1.531 1.000  -0.74  92.63  967.69  2.904  8.889    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 27  5.330 0.901  -6.51  72.89  971.36  5.874  0.324    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 28  7.305 0.607  -7.39  69.64  975.65  2.250  0.006    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 29  7.120 0.612  -7.20  67.39  979.30  1.674  0.033    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 11 30  5.575 0.831  -5.81  71.82  976.82  1.792  0.212    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  1  6.141 0.811  -4.36  67.97  979.90  3.109  1.404    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  2  0.788 0.975  -0.42  91.35  966.31  4.036 11.259    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  3  7.033 0.690  -7.52  61.01  976.22  5.166  0.048    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  4  4.334 0.611 -11.38  79.87  981.76  1.872  0.950    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  5  5.364 0.793  -8.98  77.10  990.85  2.390  1.960    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  6  0.521 0.918  -1.42  93.77  969.57  5.385 34.649    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  7  6.157 0.495  -9.28  72.14  980.82  4.642  0.246    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  8  3.831 0.935 -15.54  83.05  984.65  2.578  0.948    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12  9  6.110 0.845 -12.03  82.94  985.68  1.741  1.045    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 10  2.261 0.973  -9.52  88.98  984.62  1.855  2.034    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 11  0.558 0.949  -0.10  91.42  966.53  4.910 17.694    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 12  6.739 0.312   0.80  63.60  973.11  6.771  0.204    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 13  5.031 0.507   3.28  68.29  979.35  5.471  0.014    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 14  6.783 0.331  -3.54  62.37  997.53  3.508  0.010    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 15  3.973 0.905  -7.28  76.67  996.99  2.290  5.207    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 16  4.067 0.899   5.02  89.80  973.26  4.098  3.146    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 17  2.954 0.788   2.10  62.17  977.77  6.242  0.300    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 18  2.917 0.919  -7.40  68.97  987.06  3.195  4.870    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 19  6.632 0.307 -11.66  78.26  986.55  3.391  1.119    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 20  3.827 0.834 -12.03  79.54  985.78  2.965  2.213    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 21  6.612 0.668  -5.85  67.74  979.44  3.578  1.921    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 22  3.728 0.784  -6.67  77.76  967.93  3.734  1.189    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 23  6.854 0.228 -17.89  72.25  983.60  3.662  0.009    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 24  6.683 0.389 -15.69  73.76  983.46  1.048  0.004    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 25  1.350 0.992  -8.52  80.39  970.83  2.975  3.314    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 26  2.437 0.872  -4.67  82.57  978.37  2.925  0.645    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 27  4.735 0.752 -11.47  74.70  983.60  2.337  0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 28  4.431 0.912  -8.11  84.56  973.75  2.589  2.421    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 29  6.437 0.437  -9.06  79.56  979.54  1.595  0.003    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 30  3.575 0.969  -4.67  87.94  979.67  0.723  0.641    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2021 12 31  3.188 0.845  -3.53  91.40  978.92  1.095  0.875    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  1  1.601 0.999  -1.15  93.87  974.36  1.903  2.155    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  2  3.271 0.879 -11.20  68.46  977.08  3.347  1.811    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  3  6.772 0.167 -19.41  68.67  989.54  2.086 -0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  4  3.583 0.863 -11.24  82.63  986.89  2.560  1.069    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  5  3.654 0.948  -5.40  88.85  972.93  2.037  2.407    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  6  5.316 0.906  -5.70  80.74  971.81  4.096  1.960    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  7  5.774 0.852 -11.30  80.85  977.80  2.321  0.361    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  8  7.543 0.451 -17.09  67.31  994.62  2.437  0.009    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1  9  1.330 0.884  -7.28  82.21  976.54  3.805  5.806    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 10  7.372 0.536 -16.96  63.82  981.73  3.992  0.076    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 11  7.980 0.230 -25.78  60.61  993.93  2.735  0.017    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 12  3.557 0.951 -14.85  82.17  979.93  1.501  2.232    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 13  4.489 0.899 -10.48  83.53  980.84  1.442  0.670    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 14  8.295 0.231 -15.31  67.04  986.11  4.174  0.108    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 15  8.451 0.009 -23.78  59.38  993.06  3.727 -0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 16  8.191 0.166 -22.25  66.71  989.46  1.907 -0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 17  1.069 0.998 -10.27  82.46  961.82  4.697 22.203    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 18  8.644 0.456 -16.60  64.53  973.34  4.804  0.184    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 19  1.869 0.914 -15.71  82.76  975.48  2.746  6.590    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 20  8.756 0.114 -18.45  66.83  988.74  3.613  0.039    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 21  9.001 0.000 -24.75  69.01 1000.41  1.850 -0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 22  8.276 0.554 -22.97  71.63  989.89  0.912  0.241    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 23  8.561 0.527 -15.85  70.23  973.35  3.380  0.463    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 24  8.434 0.600 -20.85  69.06  977.03  1.616  0.435    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 25  7.919 0.631 -15.10  75.53  978.67  2.460  0.472    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 26  9.747 0.040 -23.48  66.00  992.05  2.064  0.001    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 27  6.625 0.948 -16.86  73.92  986.20  3.056  2.173    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 28 10.069 0.332 -16.46  68.67  986.49  3.154  0.972    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 29  8.829 0.804 -19.22  57.33  983.36  4.178 -0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 30 10.119 0.127 -15.85  59.79  976.60  4.269  0.007    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  1 31  9.311 0.446 -14.81  75.42  990.19  1.630  0.039    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  1  9.273 0.639 -12.81  71.58  995.66  3.048 -0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  2  6.552 0.982  -1.40  77.49  988.03  3.003  5.261    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  3  5.515 1.000  -6.46  78.33  990.95  3.325  6.884    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  4  7.562 0.992 -14.17  71.73  988.59  3.584  4.009    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  5 11.423 0.413 -16.94  65.36  989.37  3.206  0.190    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  6  6.757 0.711 -17.58  72.44  995.64  1.780  1.924    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  7  9.446 0.627  -8.31  77.09  988.38  2.235  0.162    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  8  6.455 0.788  -4.98  86.74  979.05  2.151  0.595    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2  9 10.090 0.704  -4.74  79.62  976.87  2.480  0.284    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 10  7.123 0.780  -0.19  84.62  970.39  3.767  2.729    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 11  4.951 0.863  -0.47  81.53  973.14  3.418  7.754    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 12  6.952 0.867  -5.37  83.03  975.97  4.337  4.497    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 13 12.571 0.284 -19.70  61.96  989.58  2.144  0.006    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 14 12.717 0.649 -17.99  61.34  985.69  2.817  0.037    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 15 12.739 0.479 -16.58  67.25  996.26  2.878  0.086    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 16  8.101 0.953  -6.82  63.26  989.56  4.304  1.836    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 17  1.757 1.000   2.24  90.06  974.06  4.934 21.407    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 18 12.578 0.518 -12.69  75.60  972.86  4.422 13.747    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 19  8.777 0.726 -13.50  77.00  973.77  4.060  5.927    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 20  7.662 0.922 -12.93  72.96  983.91  3.324  1.372    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 21 11.550 0.899  -3.77  63.33  989.33  3.495  0.406    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 22  6.056 1.000  -8.49  79.15  985.94  4.074 16.822    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 23 12.664 0.700  -7.25  77.63  978.22  5.724  2.017    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 24 14.862 0.385 -15.40  62.26  997.69  2.521 -0.000    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 25  4.261 0.792 -16.04  75.70  991.01  3.691  7.125    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 26 15.322 0.360 -13.09  70.04  988.00  4.251  0.059    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 27 11.492 0.726  -7.44  68.88  974.48  5.533  2.692    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  2 28 16.163 0.353 -17.06  58.50  988.38  3.136  0.002    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  1  5.707 0.941 -15.24  78.57  982.23  2.272  4.640    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  2 15.072 0.638  -9.84  75.42  978.81  2.555  1.437    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  3 16.624 0.362 -13.70  62.84  984.21  4.037  0.550    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  4 15.473 0.566 -13.35  68.34  991.88  3.795  0.058    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  5 14.133 0.678  -7.86  62.98  993.21  2.543  0.918    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  6  4.590 0.926   0.80  85.83  972.40  4.404  8.176    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  7  4.823 0.975  -0.05  85.62  970.80  3.193  8.473    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  8 16.466 0.608  -6.37  70.30  979.67  4.748  0.270    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3  9 14.309 0.637  -4.17  70.27  981.27  2.588  0.013    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 10 16.700 0.553  -2.05  62.56  982.64  4.028  0.020    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 11 12.069 0.989  -2.93  77.37  980.96  1.889  5.708    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 12  6.498 0.928  -4.73  79.22  963.78  3.956  7.591    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 13 17.488 0.774  -9.20  64.03  975.95  5.218  0.185    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 14 13.469 0.882  -1.84  73.65  985.97  4.237  1.045    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 15 15.170 0.920  -1.96  69.06  988.87  1.858  0.003    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 16 16.907 0.650   1.62  73.92  985.39  2.998  0.113    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 17 14.741 0.805   5.76  73.74  979.07  2.253  0.237    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 18  8.866 0.776   4.59  76.89  981.95  2.668  0.007    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 19  2.631 1.000   1.09  88.62  976.86  4.781 15.521    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 20  4.893 0.910   2.18  91.62  971.52  3.003  3.304    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 21 17.710 0.288   0.52  67.88  980.29  5.017  0.077    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 22 20.051 0.132  -2.01  50.54  986.96  4.904  0.003    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 23 16.527 0.666  -0.89  59.84  990.22  3.292  0.105    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 24  2.869 0.997   1.31  91.36  979.63  4.178 11.686    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 25  8.748 0.978   2.64  91.93  965.85  2.115 11.529    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 26 11.246 0.950   2.27  83.91  960.86  3.050  0.866    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 27 11.494 0.988  -4.61  77.27  965.71  4.602  1.295    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
2022  3 28 14.416 0.990 -12.24  65.30  975.97  4.254  1.027    0.0 4.0 0.5 0.01  50.0 7.0 0.1 3000.0
